clade_name,SRR5903379,SRR5903386,SRR5903367,SRR5903381,SRR5903351,SRR5903340,SRR5903346,SRR5903327,SRR5903347,SRR5903352,SRR5903363,SRR5903384,SRR5903362,SRR5903366,SRR5903323,SRR5903371,SRR5903360,SRR5903380,SRR5903350,SRR5903330,SRR5903374,SRR5903378,SRR5903361,SRR5903368,SRR5903334,SRR5903333,SRR5903370,SRR5903365,SRR5903373,SRR5903325,SRR5903383,SRR5903354,SRR5903331,SRR5903375,SRR5903385,SRR5903328,SRR5903322,SRR5903343,SRR5903353,SRR5903357,SRR5903336,SRR5903338,SRR5903324,SRR5903344,SRR5903355,SRR5903345,SRR5903358,SRR5903335,SRR5903372,SRR5903356,SRR5903326,SRR5903377,SRR5903342,SRR5903376,SRR5903329,SRR5903321,SRR5903369,SRR5903364,SRR5903337,SRR5903341,SRR5903382,SRR5903332,SRR5903349,SRR5903339,SRR5903348,SRR5903359
k__Bacteria|p__Firmicutes|c__CFGB76352|o__OFGB76352|f__FGB76352|g__GGB4571|s__GGB4571_SGB6320,0,0,0,0,0,671184,0,0,0,0,0,0,0,0,0,0,0,0,13502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633920,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB76784|o__OFGB76784|f__FGB76784|g__GGB9583|s__GGB9583_SGB15004,0,0,0,0,0,6752962,0,0,0,0,0,0,0,0,0,0,0,0,215268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6868636,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_SGB4961,0,0,0,0,0,149320,0,0,0,0,0,0,17190,0,0,0,0,0,4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25380,0,0,0,0,0,203748,0,0,0,0,0,1804,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB3724|s__GGB3724_SGB5054,0,0,0,0,0,2074770,0,0,0,0,0,0,0,0,0,0,0,0,237024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566774,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum,0,0,0,0,0,6632,0,0,5118,0,2030,0,0,0,0,0,0,0,0,23914,0,0,0,0,0,0,0,6786,3396,0,0,3758,2910,0,0,0,0,2390,442,0,0,0,0,1310,0,0,1362,5858,0,0,0,0,0,0,0,6318,0,0,0,0,23850,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii,0,0,0,0,0,21494,2870642,0,6986,143144,0,2912,0,0,0,0,0,2563864,276,20608,1962,1916,0,0,2544,0,0,5348,35436,0,0,3396,0,0,0,1865188,0,0,22836,0,2810,0,7054,20682,0,0,0,0,0,0,1920,0,0,12994,0,18224,0,128460,0,0,28268,0,0,168,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_asparagiformis,0,0,0,0,0,34112,35738,0,0,23594,799470,0,0,0,0,0,14932,21678,0,0,0,0,11362,0,12862,0,94250,0,0,0,0,0,539454,0,0,15712,0,813398,0,0,0,0,0,0,14270,0,1184308,3294,4896,0,0,0,0,0,0,50616,0,20026,0,0,0,0,22736,0,27458,17598
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_hylemonae,0,0,0,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,13196,0,0,0,0,1854,0,0,0,0,0,88,1108,0,0,0,21244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20188,0,1184,4050,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3167|s__GGB3167_SGB4181,0,0,0,0,0,3997180,0,0,4090700,1957446,0,0,0,47344,0,288216,0,0,137234,0,513610,0,0,0,231016,0,0,0,0,0,255562,3792974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23044,0,0,0,0,0,0,0,255692,5681648,0,1978698,0,0,0,0,0,0,1338974,1016496
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9620|s__GGB9620_SGB15068,0,0,0,0,0,17104,0,0,0,243882,0,0,90,0,0,0,5950,0,0,0,0,0,0,0,20920,0,0,0,0,0,98,0,0,0,0,0,3804,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,20226,0,203508,0,3912,0,0,10436,0,94,192
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9724|s__GGB9724_SGB15278,0,0,0,0,0,54010,0,0,15836,45974,0,0,2440,11134,0,0,0,0,2280,0,0,0,516184,0,10610,1680,0,0,0,0,150934,9330,0,0,0,0,0,0,0,0,0,0,0,0,616484,0,0,0,0,1174,0,0,0,0,143166,69730,0,35398,0,286,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus,0,0,0,0,0,303774,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,31378,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34780,0,0,0,0,0,0,0,0,0,0,336532,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_SGB6829,0,0,0,0,0,236,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,304,0,0,0,0,0,0,0,0,0,23044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__CFGB13104|o__OFGB13104|f__FGB13104|g__GGB6612|s__GGB6612_SGB9346,0,0,0,0,0,113826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19714,0,0,0,0,0,0,0,0,0,0,94494,0,0,0,0,0,0,0,0,130822,213756
k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787|f__FGB1787|g__GGB4745|s__GGB4745_SGB6571,0,0,0,0,0,88350,0,0,0,0,0,0,0,25722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182870,79194,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum,0,0,0,0,0,0,75660,0,0,0,0,0,0,0,0,0,0,59018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_congonensis,0,0,0,0,0,0,1662082,0,0,0,0,0,0,0,0,0,0,18153226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13714240,11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15174,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,0,0,0,0,0,0,512638,0,0,0,0,0,0,0,25726,0,0,4643754,0,0,0,0,0,314430,0,0,0,0,0,0,0,0,0,0,3633028,3627842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3365414,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis,0,0,0,0,0,0,187830,0,0,0,0,0,527972,0,0,0,0,138182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103650,0,0,0,0,0,0,0,196,0,0,0,0,0,611824,0,0,0,0,0,0,0,0,0,0,0,352170,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB51510|s__GGB51510_SGB71883,0,0,0,0,0,0,4952,0,0,66,11576,2232,0,0,0,0,0,14170,0,0,0,37640,0,0,0,0,0,0,0,0,0,0,0,0,0,13326,0,8656,16508,0,68,0,10076,27558,0,0,0,0,0,0,32158,0,0,16026,0,0,0,1742,0,0,0,0,0,0,386,0
k__Bacteria|p__Firmicutes|c__CFGB76106|o__OFGB76106|f__FGB76106|g__GGB3600|s__GGB3600_SGB4859,0,0,0,0,0,0,10776,0,0,38804,0,0,0,0,0,0,0,48754,0,0,0,126614,0,0,704,0,0,0,0,0,0,0,0,0,0,33352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123306,0,0,0,0,0,0,33702,90216,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_kristiansenii,0,0,0,0,0,0,67116,0,0,0,0,0,0,0,0,0,0,260982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_umbilicata,0,0,0,0,0,0,254128,0,0,139878,281462,0,0,0,43284,0,0,376560,0,111938,0,88614,0,0,16678,0,0,17912,93044,0,0,0,0,0,0,323358,0,235282,75898,0,0,16582,55484,83078,0,0,0,31606,0,0,79594,49226,0,69824,0,0,0,129970,57722,0,129366,0,0,3654,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3602|s__GGB3602_SGB66069,0,0,0,0,0,0,54790,0,0,0,0,0,0,0,0,0,0,98524,0,0,0,0,0,0,0,0,0,0,8310,0,0,0,0,0,0,63662,0,0,13568,0,0,0,0,13188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_edouardi,0,0,0,0,0,0,36468,0,0,5404,36738,0,0,0,0,0,0,6366,0,0,0,5148,0,0,13708,0,12566,0,0,0,0,0,20450,0,0,4606,0,38352,0,0,0,0,0,0,0,0,51568,10106,0,0,3670,0,0,0,0,0,0,4548,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9739|s__GGB9739_SGB15313,0,0,0,0,0,0,3973056,0,0,300,1956088,0,0,0,6936,0,0,4026084,0,0,0,0,0,0,0,0,0,0,906430,0,0,0,0,0,0,3185650,0,1961228,894198,0,0,544,0,1071500,0,0,0,174924,0,0,0,11366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas_fastidiosa,0,0,0,0,0,0,3078,0,0,0,0,0,0,159250,0,0,160058,10896,0,0,0,0,0,0,0,0,0,0,0,0,1176164,1126,0,0,0,7638,0,0,0,0,0,0,0,0,0,0,0,0,83482,0,0,0,0,0,1009146,0,0,0,0,0,0,0,223816,0,0,0
k__Bacteria|p__Fusobacteria|c__CFGB76370|o__OFGB76370|f__FGB76370|g__GGB79751|s__GGB79751_SGB6028,0,0,0,0,0,0,1336924,0,0,0,0,0,0,0,0,0,0,9621790,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,35308,0,0,8263674,0,0,0,0,0,0,0,0,0,0,60408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Avispirillum|s__Candidatus_Avispirillum_faecium,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified|s__Methanomassiliicoccaceae_archaeon_DOK,0,0,0,0,0,0,0,0,22044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii,0,0,0,0,0,0,0,0,980,1078,0,0,0,0,0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,2224,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,864,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__CFGB2987|o__OFGB2987|f__FGB2987|g__GGB9359|s__GGB9359_SGB14334,0,0,0,0,0,0,0,0,10570,0,0,0,0,0,0,0,0,0,0,0,11600,0,126370,0,0,113956,0,0,0,0,0,8014,0,0,0,0,0,0,0,0,0,0,0,0,132930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB47280,0,0,0,0,0,0,0,0,33496,0,0,0,506364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468650,0,0,0,0,0,0,0,0,0,0,0,75424,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,0,0,0,0,0,0,0,0,39096,28092692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328870,0,0,0,0,0,0,0,0,0,0,0,0,0,10758,0,0,0,0,8706,0,0,347580,0,0,0,0,0,0,0,0,0,0,26652420,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_paravirosa,0,0,0,0,0,0,0,0,1131558,185040,0,0,2202,0,0,0,0,0,0,0,14388,0,0,0,2666,0,0,0,0,0,0,651038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,202746,0,0,0,0,0,0,97632,62266
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus,0,0,0,0,0,0,0,0,2654,0,0,0,0,0,0,39694,166838,0,0,0,0,0,0,0,0,0,3478460,0,0,0,0,0,31841718,0,0,0,0,0,0,0,0,0,0,0,0,0,35454816,0,66324,0,0,0,0,0,0,0,0,71260,0,0,0,0,259312,0,2500128,1439712
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,0,0,0,0,0,0,0,0,9060,0,0,0,0,9106,0,0,0,0,0,0,10558,0,0,0,0,0,0,0,0,0,25426,3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50314,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__CFGB1670|o__OFGB1670|f__FGB1670|g__GGB47687|s__GGB47687_SGB2286,0,0,0,0,0,0,0,0,78870,733986,0,0,0,0,0,28632,43810,0,0,0,88,0,0,0,98908,0,0,0,0,0,0,36880,0,0,0,0,77088,0,0,0,0,0,1921944,0,0,0,3308,0,11350,0,0,0,0,2589012,0,0,0,668668,0,102002,0,0,52452,279104,345574,197186
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales|f__Candidatus_Nanoperiomorbaceae|g__Candidatus_Nanoperiomorbus|s__Candidatus_Nanoperiomorbus_periodonticus,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__TM7_phylum_sp_oral_taxon_348,0,0,0,0,0,0,0,0,1196,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Saccharimonales|f__Candidatus_Sacchiramonaceae|g__Candidatus_Nanosynsacchari|s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB35551|s__GGB35551_SGB53794,0,0,0,0,0,0,0,0,10106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,5860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274,0,0,0,0,0,0,0,0,0,19978,10424
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4567|s__GGB4567_SGB6308,0,0,0,0,0,0,0,0,8556394,0,0,0,0,0,0,0,0,0,0,0,1681890,0,0,0,0,0,0,0,0,0,5708,6720930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,0,0,46232,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_carnosum,0,0,0,0,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_SGB61600,0,0,0,0,0,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis,0,0,0,0,0,0,0,0,2446,0,22818,0,0,0,8628,0,0,0,0,18924,0,0,0,0,0,0,0,1152,1466,0,0,2270,0,0,0,0,0,20210,3682,0,0,4406,0,8922,0,0,0,47968,0,0,0,20404,0,0,0,1124,0,0,0,0,14870,0,2760,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1012|o__OFGB1012|f__FGB1012|g__GGB2657|s__GGB2657_SGB3578,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB11916|o__OFGB11916|f__FGB11916|g__GGB34540|s__GGB34540_SGB54300,0,0,0,0,0,0,0,0,4392,0,0,0,0,0,0,0,63520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101180,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1213|o__OFGB1213|f__FGB1213|g__GGB9788|s__GGB9788_SGB15411,0,0,0,0,0,0,0,0,67800,0,0,0,0,0,0,0,0,0,0,0,50234,0,0,0,0,0,0,0,0,0,0,41806,0,0,0,0,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4838,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3003|s__GGB3003_SGB3994,0,0,0,0,0,0,0,0,3534,0,0,0,0,0,0,0,0,0,0,0,3596,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB24517|o__OFGB24517|f__FGB24517|g__GGB45620|s__GGB45620_SGB63333,0,0,0,0,0,0,0,0,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10776,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB2873|o__OFGB2873|f__FGB2873|g__GGB4739|s__GGB4739_SGB6564,0,0,0,0,0,0,0,0,46930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23716,0,0,0,0,160042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209796,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB2954|o__OFGB2954|f__FGB2954|g__GGB9296|s__GGB9296_SGB14253,0,0,0,0,0,0,0,0,96198,104466,0,0,33066,16442,0,0,57338,0,0,0,0,0,0,0,4588,0,0,0,0,0,171370,77538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7916,34492,0,0,0,0,152082,0,0,94948,0,0,0,0,90594,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB2983|o__OFGB2983|f__FGB2983|g__GGB9343|s__GGB9343_SGB14307,0,0,0,0,0,0,0,0,674564,118718,0,0,0,0,0,0,0,0,0,0,21034,0,650956,0,14386,3212,0,0,0,0,6646,443896,0,0,0,0,158,0,0,0,0,0,0,0,846316,0,0,0,0,0,0,0,0,0,7874,0,0,145634,0,1606,0,0,0,0,42788,16214
k__Bacteria|p__Firmicutes|c__CFGB2985|o__OFGB2985|f__FGB2985|g__GGB9348|s__GGB9348_SGB14315,0,0,0,0,0,0,0,0,279758,0,0,0,0,0,0,0,0,0,0,0,56806,0,0,0,0,0,0,0,0,0,0,223430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9768|s__GGB9768_SGB15386,0,0,0,0,0,0,0,0,35010,205092,0,0,0,0,0,0,0,0,0,0,10862,0,0,0,125190,0,0,0,0,0,0,27186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214296,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB48165|s__GGB48165_SGB66168,0,0,0,0,0,0,0,0,43376,0,0,0,0,0,0,0,0,0,0,0,35482,0,5176,594,0,0,0,0,0,0,0,19682,0,0,32352,0,0,0,0,0,0,0,0,0,2426,0,0,0,0,0,0,0,26282,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB4559|o__OFGB4559|f__FGB4559|g__GGB2983|s__GGB2983_SGB3965,0,0,0,0,0,0,0,0,22220,0,0,0,20622,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14700,18792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21936,0,0,0,0,13460,0,0,0,0,0,0,5456,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB75715|o__OFGB75715|f__FGB75715|g__GGB80003|s__GGB80003_SGB14846,0,0,0,0,0,0,0,0,4432,0,0,0,0,0,0,0,0,0,0,0,10466,0,0,1340,0,0,0,0,0,0,0,420,0,0,4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB76016|o__OFGB76016|f__FGB76016|g__GGB3123|s__GGB3123_SGB4135,0,0,0,0,0,0,0,0,379660,0,0,0,0,0,0,0,0,0,0,0,43440,0,0,0,0,0,0,0,0,0,3212,224432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB76533|o__OFGB76533|f__FGB76533|g__GGB9109|s__GGB9109_SGB14042,0,0,0,0,0,0,0,0,9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7294,0,0,0,0,61944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79424,0,0,0,0,0,0
